UPRN,X_COORDINATE,Y_COORDINATE,LATITUDE,LONGITUDE
22026687,528867.0,105508.0,50.8347602,-0.1713162
22026690,528761.0,105002.0,50.8302357,-0.1729981
22026692,528762.0,105006.0,50.8302715,-0.1729825
22026694,528779.0,105062.0,50.830771,-0.1727216
22026696,528747.0,105077.0,50.830913,-0.1731705
22026697,528780.0,105068.0,50.8308247,-0.1727053
22026698,528736.0,105114.0,50.831248,-0.1733137
22026699,528695.0,105127.0,50.8313739,-0.173891
22026703,528712.0,105335.0,50.8332397,-0.1735768
22026704,528851.0,105428.0,50.8340447,-0.1715713
22026705,528857.0,105462.0,50.834349,-0.1714742
22026706,528860.0,105468.0,50.8344022,-0.1714296
22026707,528473.0,105544.0,50.8351713,-0.1768957
22026720,528853.0,105438.0,50.8341341,-0.1715394
22026721,528428.0,105335.0,50.8333027,-0.1776075
22026727,528154.0,105553.0,50.8353228,-0.1814202
22027125,528342.0,105431.0,50.8341846,-0.1787945
22027251,528139.0,105408.0,50.8340228,-0.1816838
22027491,528163.0,105256.0,50.8326513,-0.1813962
22027492,528123.0,105250.0,50.8326062,-0.181966
22027493,528114.0,105307.0,50.8331205,-0.1820738
22027546,528189.76,105468.62,50.8345564,-0.1809421
22027606,528071.0,105537.0,50.8351973,-0.1826039
22027665,528009.0,105460.0,50.8345189,-0.1835107
22027670,528056.0,105635.0,50.8360815,-0.1827826
22027795,528088.0,105254.0,50.8326499,-0.1824614
22027872,528114.0,105508.0,50.8349272,-0.1820037
22028006,528175.0,105220.0,50.8323251,-0.1812385
22028102,528162.0,105004.0,50.8303865,-0.1814984
22028168,528189.55,105465.66,50.8345299,-0.1809462
22028170,528201.0,105544.0,50.8352315,-0.1807563
22028171,528167.0,105522.0,50.8350413,-0.1812465
22028180,528184.0,105251.0,50.8326017,-0.1810999
22028181,528091.0,105271.0,50.832802,-0.1824128
22028182,528042.0,105280.0,50.8328937,-0.1831051
22028183,528102.0,105269.0,50.8327816,-0.1822574
22028184,528050.0,105278.0,50.832874,-0.1829923
22028186,528012.0,105284.0,50.8329363,-0.1835295
22028187,528124.0,105306.0,50.8331093,-0.1819323
22028188,528121.0,105306.0,50.83311,-0.1819748
22028190,528104.0,105309.0,50.8331407,-0.1822151
22028192,528090.0,105311.0,50.8331618,-0.1824131
22028194,528069.0,105312.0,50.8331754,-0.1827108
22028196,528032.0,105318.0,50.8332375,-0.1832338
22028197,528027.0,105318.0,50.8332386,-0.1833048
22028198,528017.0,105322.0,50.8332768,-0.1834453
22028199,528164.0,105299.0,50.8330376,-0.181367
22028202,528190.0,105293.0,50.8329779,-0.1810001
22028247,528214.0,105288.0,50.8329276,-0.1806612
22028248,528097.0,105270.0,50.8327917,-0.182328
22028250,528100.0,105309.0,50.8331416,-0.1822718
22028252,528108.0,105269.0,50.8327803,-0.1821723
22028253,528052.0,105314.0,50.8331971,-0.1829514
22028261,528158.0,105256.0,50.8326524,-0.1814672
22028262,528205.0,105493.0,50.8347722,-0.1807173
22028265,528048.0,105314.0,50.833198,-0.1830081
22028267,528135.0,105304.0,50.8330889,-0.1817768
22028268,528140.0,105485.0,50.8347147,-0.1816427
22028271,528069.0,105562.0,50.8354225,-0.1826235
22028273,528023.0,105282.0,50.8329159,-0.1833741
22028274,528056.0,105276.0,50.8328547,-0.1829078
22028275,528112.0,105267.0,50.8327614,-0.1821162
22028276,528079.0,105311.0,50.8331642,-0.1825692
22028278,528038.0,105317.0,50.8332272,-0.183149
22028279,528043.0,105317.0,50.8332261,-0.183078
22028280,528059.0,105313.0,50.8331866,-0.1828524
22028281,528083.0,105310.0,50.8331543,-0.1825128
22028282,528131.0,105304.0,50.8330898,-0.1818336
22028283,528170.0,105295.0,50.8330003,-0.1812832
22028288,528118.0,105266.0,50.8327511,-0.1820314
22028291,528021.0,105526.0,50.8351095,-0.1833174
22028557,528942.0,105608.0,50.8356423,-0.1702166
22028562,528946.0,105620.0,50.8357493,-0.1701556
22028592,528837.0,105650.0,50.8360432,-0.1716921
22028593,528956.0,105641.0,50.8359358,-0.1700062
22028598,528565.0,105879.0,50.8381619,-0.1754725
22028601,528837.0,105650.0,50.8360432,-0.1716921
22028889,528335.0,105939.0,50.8387522,-0.1787162
22028892,528073.0,105766.0,50.8372552,-0.1824956
22028893,528138.0,105840.0,50.8379059,-0.1815471
22028905,528383.0,105931.0,50.8386696,-0.1780377
22028924,528353.0,105986.0,50.8391706,-0.1784443
22028925,528342.0,105986.0,50.8391731,-0.1786004
22028926,528584.0,105727.0,50.8367915,-0.1752561
22028973,528200.0,105919.0,50.8386023,-0.1806395
22028996,528220.0,105914.0,50.8385529,-0.1803573
22029000,528216.0,105853.0,50.8380055,-0.1804354
22029001,528146.0,105822.0,50.8377424,-0.1814398
22029003,528578.0,105924.0,50.8385635,-0.1752722
22029005,528415.0,105741.0,50.8369548,-0.17765
22029008,528414.0,105765.0,50.8371707,-0.1776558
22029011,528388.0,105898.0,50.8383719,-0.1779783
22029012,528385.0,105904.0,50.8384265,-0.1780188
22029014,528354.0,105937.0,50.83873,-0.1784472
22029016,528342.0,105938.0,50.8387416,-0.1786172
22029017,528330.0,105940.0,50.8387623,-0.1787869
22029019,528369.0,105984.0,50.8391491,-0.1782179
22029020,528358.0,105986.0,50.8391695,-0.1783733
22029021,528346.0,105985.0,50.8391632,-0.178544
22029032,528495.0,105981.0,50.8390942,-0.1764304
22029038,528415.0,105994.0,50.8392288,-0.1775614
22029039,528145.0,105891.0,50.8383628,-0.1814299
22029044,528488.0,105983.0,50.8391138,-0.1765291
22029046,528713.0,105683.0,50.8363674,-0.1734405
22029048,528364.0,105984.0,50.8391502,-0.1782889
22029049,528331.0,105988.0,50.8391935,-0.1787559
22029050,528648.0,105674.0,50.8363009,-0.1743663
22029052,528481.0,105981.0,50.8390973,-0.1766291
22029053,528770.0,106164.0,50.840678,-0.1724627
22029054,528711.0,105869.0,50.8380396,-0.1734037
22029106,528679.0,105853.0,50.8379029,-0.1738635
22029107,528646.0,105853.0,50.8379102,-0.1743319
22029108,528605.67,105860.68,50.8379882,-0.1749017
22029125,527945.0,106657.0,50.845292,-0.1840018
22029941,528268.0,106172.0,50.8408613,-0.1795858
22029942,528446.0,106356.0,50.8424757,-0.1769947
22029943,528487.0,106492.0,50.843689,-0.1763651
22029978,528114.0,106795.0,50.8464951,-0.1815544
22030040,528411.0,106020.0,50.8394634,-0.1776091
22030066,529153.0,106014.0,50.8392446,-0.1670789
22030164,528982.0,107949.0,50.8566739,-0.168825
22030165,528981.0,107952.0,50.8567011,-0.1688382
22030403,528746.0,107123.0,50.8493029,-0.1724668
22030404,528743.0,107129.0,50.8493575,-0.1725073
22030405,528742.0,107135.0,50.8494116,-0.1725193
22030407,528739.0,107146.0,50.8495112,-0.1725581
22031135,528340.0,107211.0,50.8501839,-0.1782002
22031136,528277.0,107207.0,50.8501619,-0.179096
22031137,528317.0,107210.0,50.85018,-0.1785271
22031175,528301.0,107208.0,50.8501656,-0.1787549
22031176,528309.0,107209.0,50.8501728,-0.178641
22031178,528737.0,107152.0,50.8495655,-0.1725844
22031181,528747.0,107119.0,50.8492667,-0.172454
22031396,529363.0,104676.0,50.8271716,-0.1645696
22031407,529102.0,104676.0,50.8272298,-0.1682735
22031408,529054.0,104664.0,50.8271326,-0.1689588
22031409,529260.0,104692.0,50.8273384,-0.1660257
22031421,529703.0,104552.0,50.8259811,-0.1597886
22031424,529917.0,104508.0,50.8255377,-0.1567674
22031425,529908.0,104510.0,50.8255577,-0.1568944
22031426,529618.0,104573.0,50.8261889,-0.1609874
22031438,529259.0,104647.0,50.8269341,-0.1660557
22031450,529830.0,104493.0,50.8254224,-0.1580073
22031456,529348.0,104678.0,50.8271929,-0.1647818
22031461,529160.0,104712.0,50.8275404,-0.1674377
22031471,529901.0,104511.0,50.8255683,-0.1569934
22031473,529746.0,104509.0,50.825585,-0.1591936
22031479,529771.0,104725.0,50.8275208,-0.1587625
22031483,529946.0,104467.0,50.8251627,-0.1563704
22031486,529942.0,104449.0,50.8250018,-0.1564336
22031487,529941.0,104439.0,50.8249122,-0.1564513
22031489,529937.0,104416.0,50.8247063,-0.1565162
22031494,529853.0,104271.0,50.8234219,-0.1577595
22031495,529833.0,104353.0,50.8241634,-0.1580143
22031508,529841.0,104383.0,50.8244312,-0.1578901
22031509,529848.0,104417.0,50.8247353,-0.1577788
22031530,529936.0,104251.0,50.8232236,-0.1565889
22031531,529267.0,104692.0,50.8273368,-0.1659263
22031551,529983.0,104464.0,50.8251274,-0.1558465
22031579,529995.0,104257.0,50.8232643,-0.1557495
22031592,529951.0,104223.0,50.8229685,-0.1563859
22031676,529978.0,104285.0,50.8235197,-0.1559808
22031689,530179.0,104434.0,50.8248138,-0.1530759
22031691,530263.0,104418.0,50.8246512,-0.1518896
22031699,530001.0,104388.0,50.8244403,-0.155618
22031701,529997.0,104376.0,50.8243334,-0.155679
22031704,529140.0,104715.0,50.8275718,-0.1677205
22031706,529187.0,104708.0,50.8274985,-0.167056
22031709,529960.0,104470.0,50.8251865,-0.1561707
22031710,529955.0,104471.0,50.8251966,-0.1562413
22031711,529927.0,104474.0,50.8252299,-0.1566376
22031712,529922.0,104476.0,50.825249,-0.1567078
22031713,529917.0,104477.0,50.8252591,-0.1567784
22031714,529913.0,104478.0,50.825269,-0.1568348
22031720,529974.0,104467.0,50.8251564,-0.1559731
22031721,529968.0,104468.0,50.8251668,-0.1560579
22031722,529963.0,104469.0,50.8251769,-0.1561285
22031723,529852.0,104486.0,50.8253545,-0.1576976
22031724,529846.0,104483.0,50.8253289,-0.1577838
22031725,529842.0,104484.0,50.8253388,-0.1578402
22031726,529836.0,104492.0,50.8254121,-0.1579225
22031728,529737.0,104510.0,50.825596,-0.159321
22031731,529717.0,104514.0,50.8256364,-0.1596034
22031753,529956.0,104429.0,50.8248189,-0.156242
22031781,529917.0,104447.0,50.8249894,-0.156789
22031799,529884.0,104286.0,50.8235498,-0.1573143
22031805,529941.0,104444.0,50.8249571,-0.1564495
22031806,529940.0,104428.0,50.8248135,-0.1564694
22031812,529847.0,104518.0,50.8256433,-0.1577572
22031904,529804.0,104482.0,50.8253293,-0.1583801
22031906,529805.0,104493.0,50.825428,-0.1583621
22031946,529708.0,104547.0,50.825935,-0.1597194
22031947,529713.0,104547.0,50.8259339,-0.1596485
22031948,529720.0,104546.0,50.8259234,-0.1595495
22032089,529709.0,104572.0,50.8261595,-0.1596964
22032147,529667.0,104516.0,50.8256656,-0.1603122
22032166,529622.0,104571.0,50.82617,-0.1609313
22032167,529634.0,104564.0,50.8261044,-0.1607635
22032168,529640.0,104561.0,50.8260761,-0.1606794
22032169,529693.0,104518.0,50.8256778,-0.1599425
22032170,529688.0,104519.0,50.8256879,-0.1600131
22032171,529683.0,104521.0,50.825707,-0.1600834
22032175,529667.0,104526.0,50.8257555,-0.1603087
22032176,529611.0,104537.0,50.8258669,-0.1610994
22032177,529606.0,104538.0,50.825877,-0.16117
22032179,529594.0,104543.0,50.8259246,-0.1613386
22032180,529590.0,104546.0,50.8259524,-0.1613943
22032181,529586.0,104548.0,50.8259713,-0.1614503
22032182,529580.0,104552.0,50.8260086,-0.161534
22032183,529570.0,104527.0,50.8257861,-0.1616848
22032195,529567.0,104434.0,50.8249509,-0.1617602
22032220,529527.0,104547.0,50.8259755,-0.1622879
22032222,529531.0,104562.0,50.8261094,-0.1622258
22032226,529546.0,104643.0,50.8268341,-0.1619844
22032244,529810.0,104526.0,50.8257235,-0.1582794
22032308,529608.0,104973.0,50.8297863,-0.160988
22032313,529752.09,104507.51,50.8255702,-0.1591077
22032314,529759.0,104509.0,50.8255821,-0.1590092
22032326,529872.0,104434.0,50.8248827,-0.1574322
22032346,529857.0,104354.0,50.824167,-0.1576734
22032370,529844.0,104395.0,50.8245384,-0.1578433
22032371,529845.0,104402.0,50.8246011,-0.1578267
22032565,529823.0,104334.0,50.8239949,-0.1581629
22033435,529719.05,104593.2,50.8263478,-0.1595463
22033466,529633.0,104536.0,50.825853,-0.1607876
22033645,529753.0,104575.0,50.8261766,-0.159071
22033649,529552.0,104347.0,50.8241723,-0.1620038
22033658,529706.0,104588.0,50.826304,-0.1597333
22033659,529706.09,104587.7,50.8263013,-0.1597321
22033660,529706.0,104585.0,50.826277,-0.1597344
22033661,529707.0,104592.0,50.8263397,-0.1597177
22033662,529721.0,104594.0,50.8263546,-0.1595183
22033663,529726.0,104593.0,50.8263445,-0.1594477
22033664,529713.0,104570.0,50.8261407,-0.1596403
22033666,529703.0,104573.0,50.8261699,-0.1597812
22033681,529730.0,104601.0,50.8264155,-0.1593881
22033682,529726.0,104601.0,50.8264164,-0.1594449
22033683,529724.0,104602.0,50.8264258,-0.1594729
22033685,529719.0,104606.0,50.8264629,-0.1595425
22033687,529733.0,104616.0,50.8265496,-0.1593403
22033689,529725.0,104630.0,50.8266772,-0.1594488
22033690,529729.0,104629.0,50.8266674,-0.1593924
22033691,529731.0,104628.0,50.8266579,-0.1593644
22033717,529670.6,104433.12,50.8249199,-0.1602904
22033720,529692.0,104425.0,50.8248421,-0.1599896
22033721,529675.0,104451.0,50.8250796,-0.1602216
22033723,529677.0,104362.0,50.8242792,-0.1602247
22033729,529701.0,104468.0,50.8252266,-0.1598467
22033732,529680.0,104462.0,50.8251773,-0.1601468
22033733,529694.0,104439.0,50.8249675,-0.1599563
22033736,529681.0,104494.0,50.8254647,-0.1601213
22033738,529710.0,104504.0,50.8255481,-0.1597063
22033780,529623.0,104534.0,50.8258372,-0.1609302
22033792,529830.0,104493.0,50.8254224,-0.1580073
22033793,529821.0,104498.0,50.8254693,-0.1581333
22033841,529857.0,104483.0,50.8253265,-0.1576277
22033856,529957.0,104391.0,50.8244772,-0.1562413
22034088,529946.0,104472.0,50.8252076,-0.1563687
22034094,529886.0,104514.0,50.8255986,-0.1572052
22034095,529923.0,104507.0,50.8255274,-0.1566827
22034096,529928.0,104506.0,50.8255173,-0.1566121
22034099,529697.0,104551.0,50.8259735,-0.1598741
22034101,529766.0,104534.0,50.8258052,-0.158901
22034102,529771.0,104533.0,50.8257951,-0.1588304
22034103,529774.0,104534.0,50.8258034,-0.1587875
22034151,529674.0,104522.0,50.825718,-0.1602107
22034160,529547.0,104652.0,50.8269148,-0.161967
22034186,529575.0,104608.0,50.8265131,-0.1615852
22034229,529999.0,104463.0,50.8251149,-0.1556198
22034233,529950.0,104471.0,50.8251978,-0.1563123
22034236,529546.0,104643.0,50.8268341,-0.1619844
22034237,529825.0,104521.0,50.8256752,-0.1580684
22034241,529918.0,104257.0,50.8232815,-0.1568421
22034243,529952.0,104283.0,50.8235076,-0.1563505
22034244,529918.0,104257.0,50.8232815,-0.1568421
22034246,529863.0,104375.0,50.8243544,-0.1575808
22034250,529733.0,104546.0,50.8259205,-0.159365
22034261,529963.0,104452.0,50.8250241,-0.1561345
22034265,529056.0,104721.0,50.8276445,-0.1689104
22034267,529040.0,104728.0,50.827711,-0.169135
22034270,529167.0,104710.0,50.8275209,-0.1673391
22034271,529154.0,104713.0,50.8275508,-0.1675225
22034273,529273.0,104690.0,50.8273175,-0.1658419
22034274,529376.0,104674.0,50.8271507,-0.1643859
22034278,529417.0,104668.0,50.8270876,-0.1638062
22034279,529410.0,104668.0,50.8270892,-0.1639055
22034299,529304.0,104592.0,50.8264298,-0.1654365
22034307,529270.0,104631.0,50.8267879,-0.1659052
22034310,529278.0,104648.0,50.8269389,-0.1657857
22034311,529271.0,104650.0,50.8269584,-0.1658844
22034313,529182.0,104662.0,50.8270861,-0.1671431
22034314,529159.0,104666.0,50.8271272,-0.1674681
22034315,529131.0,104671.0,50.8271784,-0.1678637
22034317,529108.0,104676.0,50.8272284,-0.1681883
22034318,529031.0,104689.0,50.8273624,-0.1692764
22034342,529509.0,104580.0,50.8262761,-0.1625317
22034343,529505.0,104580.0,50.826277,-0.1625884
22034344,529499.0,104580.0,50.8262784,-0.1626736
22034345,529487.0,104583.0,50.826308,-0.1628428
22034346,529405.0,104599.0,50.8264701,-0.1640008
22034347,529395.0,104601.0,50.8264903,-0.164142
22034348,529365.0,104605.0,50.826533,-0.1645663
22034356,529191.0,104644.0,50.8269223,-0.1670217
22034359,529162.0,104624.0,50.826749,-0.1674403
22034364,529183.0,104646.0,50.8269421,-0.1671346
22034366,529221.0,104580.0,50.8263404,-0.1666186
22034369,529249.0,104614.0,50.8266398,-0.1662092
22034372,529261.0,104633.0,50.8268079,-0.1660323
22034375,529237.0,104637.0,50.8268492,-0.1663714
22034376,529228.0,104638.0,50.8268602,-0.1664988
22034377,529257.0,104613.0,50.826629,-0.1660961
22034382,529370.0,104675.0,50.827161,-0.1644707
22034383,529317.0,104683.0,50.8272448,-0.16522
22034386,529143.0,104670.0,50.8271667,-0.1676937
22034395,529346.0,104497.0,50.8255665,-0.164874
22034396,529308.0,104466.0,50.8252964,-0.1654242
22034397,529348.0,104506.0,50.825647,-0.1648425
22034398,529308.0,104474.0,50.8253683,-0.1654213
22034401,529350.0,104518.0,50.8257544,-0.1648098
22034407,529336.0,104612.0,50.8266024,-0.1649754
22034544,529306.0,104617.0,50.826654,-0.1653993
22034548,529324.0,104589.0,50.8263983,-0.1651538
22034550,529309.0,104591.0,50.8264197,-0.1653659
22034679,529492.0,104582.0,50.8262979,-0.1627722
22034680,529401.0,104600.0,50.82648,-0.1640572
22044289,529311.0,108374.0,50.8604204,-0.1640032
22044290,529316.0,108357.0,50.8602665,-0.1639382
22044291,529318.0,108352.0,50.8602211,-0.1639116
22044292,529849.0,108061.0,50.8574868,-0.1564742
22044293,529849.0,108070.0,50.8575677,-0.156471
22044294,529853.0,108075.0,50.8576117,-0.1564125
22044298,529396.0,108304.0,50.8597723,-0.1628209
22044299,529846.0,108047.0,50.8573617,-0.1565218
22044300,529310.0,108379.0,50.8604656,-0.1640156
22044302,529846.0,108054.0,50.8574246,-0.1565193
22044305,529423.0,108322.0,50.859928,-0.1624311
22044416,529618.0,109627.0,50.8716135,-0.1592001
22044426,530889.0,103989.0,50.8206544,-0.1431597
22044427,530608.0,104000.0,50.8208166,-0.1471428
22044430,530941.0,103956.0,50.820346,-0.1424337
22044431,530791.0,103954.0,50.8203619,-0.1445627
22044442,530832.0,103980.0,50.8205863,-0.1439717
22044443,530824.0,103986.0,50.8206421,-0.144083
22044445,530906.0,103932.0,50.8201382,-0.1429388
22044447,530958.0,103916.0,50.8199827,-0.1422067
22044453,530822.0,103949.0,50.82031,-0.1441246
22044455,530923.0,103928.0,50.8200984,-0.142699
22044457,530911.0,103931.0,50.8201281,-0.1428682
22044478,530899.0,103933.0,50.8201488,-0.1430378
22044480,530946.0,103919.0,50.8200123,-0.1423759
22044485,530621.0,103997.0,50.8207867,-0.1469594
22044486,530929.0,104456.0,50.8248427,-0.1424255
22044499,530092.0,104479.0,50.8252378,-0.1542944
22044519,530098.0,104479.0,50.8252365,-0.1542093
22044542,530875.0,104433.0,50.8246481,-0.1432
22044559,531110.0,104575.0,50.8258713,-0.1398146
22044560,531114.0,104574.0,50.8258614,-0.1397582
22044563,530983.0,104139.0,50.8219813,-0.1417724
22044565,530877.0,104060.0,50.8212952,-0.1433046
22044566,530931.0,104188.0,50.8224335,-0.1424928
22044584,530176.0,104433.0,50.8248055,-0.1531188
22044585,530186.0,104462.0,50.8250639,-0.1529666
22044588,530800.0,104270.0,50.8232,-0.1443223
22044597,530455.0,104133.0,50.8220464,-0.1492664
22044602,530928.0,104530.0,50.825508,-0.1424133
22044634,530994.0,104109.0,50.8217092,-0.1416271
22044645,530981.0,104131.0,50.8219099,-0.1418037
22044648,530949.0,104015.0,50.8208745,-0.1422991
22044650,530021.0,104340.0,50.8240044,-0.1553512
22044687,530470.0,104852.0,50.8285054,-0.1487979
22044689,531012.0,104833.0,50.8282123,-0.1411131
22044691,530901.0,104760.0,50.8275813,-0.1427144
22044735,530169.0,104464.0,50.8250857,-0.1532071
22044736,530175.0,104463.0,50.8250754,-0.1531223
22044748,531045.0,104821.0,50.828097,-0.1406491
22044749,530815.0,104303.0,50.8234933,-0.1440977
22044759,531000.0,104077.0,50.8214202,-0.1415533
22044761,530654.0,104246.0,50.8230173,-0.1464026
22044762,530659.0,104314.0,50.8236273,-0.1463074
22044763,530672.0,104308.0,50.8235704,-0.1461251
22044769,530756.0,104278.0,50.8232819,-0.1449438
22044770,530728.0,104280.0,50.8233062,-0.1453404
22044771,530753.0,104262.0,50.8231387,-0.1449921
22044772,530751.0,104257.0,50.8230943,-0.1450223
22044775,530748.0,104243.0,50.8229691,-0.1450698
22044776,530747.0,104239.0,50.8229334,-0.1450854
22044777,530740.0,104229.0,50.8228451,-0.1451883
22044778,530730.0,104232.0,50.8228743,-0.1453291
22044779,530756.0,104219.0,50.8227516,-0.1449648
22044781,530761.0,104235.0,50.8228943,-0.1448882
22044784,530766.0,104259.0,50.8231088,-0.1448087
22044786,530712.0,104221.0,50.8227795,-0.1455885
22044787,530767.0,104265.0,50.8231625,-0.1447924
22044788,530681.0,104257.0,50.82311,-0.1460155
22044792,530650.0,104279.0,50.8233148,-0.1464476
22044793,530651.0,104284.0,50.8233595,-0.1464316
22044794,530652.0,104289.0,50.8234042,-0.1464156
22044796,530637.0,104295.0,50.8234615,-0.1466263
22044797,530635.0,104291.0,50.823426,-0.1466561
22044799,530629.0,104273.0,50.8232656,-0.1467477
22044802,530663.0,104239.0,50.8229523,-0.1462773
